              0	    -51	    -17	   -120	    -37	     41	      9	      1	      1
              1	    -46	    -30	   -128	    -77	     34	     18	      1	      1
              2	    -51	    -32	   -126	    -73	     35	     17	      1	      1
              3	    -56	    -33	   -120	    -58	     40	     17	      2	      2
              4	    -61	    -38	   -118	    -55	     39	     17	      2	      2
              5	    -58	    -37	   -119	    -59	     34	     13	      3	      3
              6	    -53	    -31	   -120	    -59	     29	      7	      3	      3
              7	    -51	    -28	   -123	    -59	     27	      4	      3	      3
              8	    -55	    -31	   -125	    -61	     30	      7	      3	      3
              9	    -58	    -35	   -127	    -62	     33	      9	      3	      3
             10	    -60	    -36	   -126	    -60	     34	     10	      2	      3
             11	    -57	    -33	   -122	    -55	     34	      9	      3	      3
             12	    -53	    -28	   -119	    -51	     32	      7	      2	      3
             13	    -46	    -21	   -115	    -47	     31	      5	      2	      2
             14	    -39	    -14	   -112	    -42	     29	      3	      2	      2
             15	    -33	     -9	   -111	    -39	     27	      2	      0	      1
             16	    -30	     -3	   -109	    -40	     26	     -2	      0	      0
             17	    -22	      4	   -116	    -42	     20	     -7	      0	      0
             18	    -19	      7	   -115	    -41	     20	     -8	      0	      0
             19	    -24	      3	   -107	    -34	     23	     -4	      0	      0
             20	    -30	     -3	   -103	    -27	     28	     -1	      0	      0
             21	    -30	     -3	   -101	    -25	     25	     -5	      0	      0
             22	    -23	      4	   -104	    -27	     16	    -12	     -1	      0
             23	    -17	     11	   -107	    -29	     15	    -14	     -1	     -1
             24	    -14	     14	   -109	    -30	     22	     -9	     -1	     -1
             25	    -14	     14	   -109	    -30	     23	     -7	     -1	     -1
             26	    -15	     14	   -110	    -29	     20	    -10	     -1	     -1
             27	    -14	     15	   -110	    -29	     17	    -14	     -1	     -1
             28	    -15	     15	   -111	    -29	     17	    -15	     -1	     -1
             29	    -15	     14	   -111	    -28	     17	    -15	     -2	     -2
             30	    -17	     14	   -110	    -27	     16	    -17	     -2	     -1
