              0	    110	     26	    253	     64	   -984	   -243	      5	      0
              1	    107	     56	    257	    143	   -983	   -540	      6	      2
              2	    102	     50	    260	    139	   -983	   -514	      5	      2
              3	    101	     37	    261	    118	   -983	   -423	      5	      1
              4	    102	     38	    265	    121	   -983	   -428	      5	      1
              5	    103	     43	    266	    130	   -983	   -454	      5	      1
              6	    105	     45	    268	    128	   -984	   -439	      6	      2
              7	    110	     44	    270	    123	   -987	   -418	      7	      2
              8	    110	     43	    271	    123	   -989	   -417	      6	      2
              9	    106	     45	    270	    122	   -989	   -418	      6	      2
             10	    118	     50	    270	    119	   -999	   -414	      7	      2
             11	    123	     54	    273	    118	  -1003	   -407	      7	      3
             12	    116	     49	    274	    118	   -997	   -397	      7	      3
             13	    110	     40	    272	    114	   -994	   -387	      7	      3
             14	    108	     39	    270	    109	  -1000	   -383	      8	      3
             15	    117	     45	    270	    107	  -1007	   -382	      8	      3
             16	    123	     51	    272	    107	  -1009	   -377	      8	      4
             17	    124	     52	    276	    109	  -1008	   -368	      9	      4
             18	    123	     49	    280	    110	  -1007	   -359	      9	      4
             19	    121	     47	    280	    109	  -1007	   -352	     10	      5
             20	    122	     46	    280	    106	  -1010	   -346	     10	      5
             21	    121	     45	    278	    102	  -1010	   -339	     10	      5
             22	    121	     46	    276	     98	  -1010	   -332	     10	      5
             23	    125	     46	    273	     93	  -1011	   -325	     10	      5
             24	    125	     46	    271	     88	  -1013	   -318	     10	      5
             25	    125	     47	    268	     83	  -1014	   -315	     10	      5
             26	    132	     52	    268	     81	  -1020	   -312	     10	      4
             27	    137	     54	    270	     80	  -1023	   -305	      8	      3
             28	    130	     49	    268	     77	  -1014	   -292	      8	      2
             29	    123	     41	    267	     73	  -1009	   -279	      8	      2
             30	    122	     38	    264	     68	  -1011	   -273	      7	      2
             31	    126	     42	    261	     64	  -1014	   -270	      8	      2
             32	    130	     44	    259	     59	  -1015	   -263	      8	      2
             33	    126	     41	    256	     54	  -1010	   -251	      7	      2
             34	    121	     34	    255	     51	  -1004	   -239	      8	      2
             35	    116	     29	    255	     49	  -1002	   -230	      7	      2
             36	    112	     24	    255	     47	  -1002	   -223	      8	      1
             37	    111	     21	    255	     44	  -1002	   -216	      6	      1
             38	    106	     18	    253	     41	  -1000	   -209	      7	      0
             39	    107	     16	    252	     38	   -999	   -200	      6	      0
             40	    106	     14	    252	     36	   -998	   -191	      6	      0
             41	    104	     13	    252	     34	   -995	   -183	      6	      0
             42	    107	     17	    251	     32	   -995	   -180	      5	     -1
             43	    119	     23	    252	     29	  -1004	   -177	      5	     -1
             44	    115	     22	    250	     27	   -998	   -168	      5	     -1
             45	    106	     13	    250	     24	   -990	   -154	      5	     -1
             46	    104	      8	    250	     22	   -988	   -146	      5	     -1
             47	    105	     10	    249	     20	   -993	   -143	      5	     -1
             48	    110	     14	    249	     18	   -994	   -140	      6	     -1
             49	    112	     14	    252	     19	   -990	   -130	      5	     -1
             50	    105	      9	    256	     21	   -983	   -118	      6	      0
             51	    101	      3	    260	     23	   -982	   -110	      8	      1
             52	    100	      1	    261	     23	   -981	   -104	      6	      0
             53	    100	      1	    262	     21	   -981	    -98	      6	     -1
             54	    101	      2	    261	     19	   -981	    -94	      6	     -1
             55	    103	      3	    261	     18	   -983	    -90	      7	      0
             56	    105	      3	    264	     18	   -986	    -86	      7	      0
             57	    105	      4	    266	     19	   -986	    -84	      7	      0
             58	    111	     10	    268	     20	   -992	    -85	      7	      0
             59	    120	     15	    272	     22	  -1000	    -84	      7	      0
             60	    116	     13	    274	     22	   -993	    -76	      7	      0
