              0	      7	      0	    -61	    -17	   -138	    -35	      4	      2
              1	      7	      2	    -61	    -35	   -138	    -76	      4	      3
              2	      8	      3	    -61	    -33	   -137	    -72	      4	      3
              3	      9	      3	    -61	    -28	   -138	    -59	      4	      3
              4	     10	      4	    -61	    -28	   -138	    -60	      5	      3
              5	     11	      5	    -61	    -29	   -138	    -65	      3	      3
              6	     13	      7	    -59	    -27	   -140	    -63	      4	      2
              7	     15	      8	    -58	    -24	   -139	    -60	      4	      2
              8	     14	      8	    -57	    -23	   -138	    -58	      3	      2
              9	     13	      6	    -56	    -22	   -137	    -57	      3	      2
             10	     12	      6	    -57	    -22	   -139	    -57	      3	      1
             11	     15	      8	    -58	    -22	   -141	    -58	      3	      1
             12	     15	      8	    -57	    -22	   -141	    -57	      2	      1
             13	     13	      6	    -58	    -22	   -138	    -53	      4	      2
             14	     10	      4	    -59	    -22	   -137	    -51	      3	      2
             15	     10	      3	    -59	    -22	   -138	    -50	      3	      2
             16	     10	      3	    -59	    -21	   -137	    -49	      3	      1
             17	     10	      3	    -58	    -20	   -138	    -48	      3	      1
             18	      9	      2	    -59	    -20	   -138	    -47	      3	      2
             19	     10	      2	    -59	    -20	   -139	    -47	      3	      2
             20	     10	      2	    -59	    -19	   -140	    -47	      3	      1
             21	     10	      3	    -60	    -19	   -139	    -45	      2	      1
             22	     11	      3	    -60	    -19	   -141	    -45	      2	      1
             23	     13	      5	    -60	    -18	   -142	    -46	      3	      1
             24	     14	      6	    -58	    -16	   -143	    -46	      3	      2
             25	     14	      6	    -57	    -15	   -142	    -43	      3	      1
             26	     15	      6	    -58	    -15	   -139	    -40	      2	      0
             27	     12	      5	    -59	    -15	   -140	    -39	      2	      0
             28	     15	      6	    -58	    -15	   -141	    -39	      2	      1
             29	     15	      6	    -58	    -14	   -140	    -37	      3	      1
             30	     12	      4	    -59	    -14	   -138	    -34	      3	      1
             31	     10	      1	    -59	    -14	   -137	    -32	      3	      1
             32	      9	      0	    -59	    -14	   -138	    -32	      3	      1
             33	      9	      0	    -60	    -14	   -138	    -32	      3	      1
             34	     10	      2	    -59	    -13	   -139	    -31	      3	      1
             35	     11	      2	    -59	    -12	   -139	    -30	      3	      2
             36	     10	      1	    -59	    -12	   -139	    -29	      4	      2
             37	      8	      0	    -61	    -13	   -140	    -29	      4	      2
             38	     10	      1	    -61	    -13	   -140	    -29	      3	      1
             39	     13	      3	    -60	    -12	   -141	    -28	      3	      1
             40	     12	      3	    -61	    -11	   -140	    -26	      3	      1
             41	     11	      2	    -60	    -11	   -139	    -24	      3	      1
             42	     11	      1	    -60	    -10	   -139	    -24	      3	      1
             43	     12	      2	    -60	    -10	   -141	    -24	      2	      0
             44	     13	      3	    -61	    -10	   -142	    -25	      2	      0
             45	     12	      2	    -61	    -10	   -142	    -23	      3	      1
             46	     10	      0	    -62	    -10	   -140	    -22	      3	      1
             47	      7	     -3	    -61	     -9	   -141	    -20	      2	      0
             48	      7	     -3	    -61	     -9	   -140	    -19	      2	      0
             49	      9	     -1	    -61	     -8	   -140	    -19	      2	      0
             50	     10	      0	    -61	     -7	   -141	    -18	      3	      1
             51	     11	      1	    -60	     -7	   -140	    -17	      2	      0
             52	     10	      0	    -61	     -7	   -140	    -16	      2	      0
             53	      9	     -1	    -63	     -8	   -141	    -16	      2	      0
             54	     11	      0	    -63	     -8	   -143	    -17	      3	      1
             55	     12	      1	    -62	     -8	   -143	    -16	      2	      1
             56	     11	      1	    -63	     -7	   -142	    -14	      3	      0
             57	     10	     -1	    -63	     -7	   -141	    -13	      1	      0
             58	     10	      0	    -61	     -6	   -143	    -14	      2	      0
             59	     12	      1	    -61	     -5	   -144	    -14	      2	      0
             60	     14	      3	    -62	     -4	   -144	    -13	      1	     -1
             61	     12	      2	    -60	     -3	   -141	    -10	      1	     -1
             62	     10	     -1	    -59	     -2	   -139	     -7	      1	     -1
             63	      9	     -2	    -59	     -1	   -138	     -5	      2	      0
             64	      9	     -2	    -59	     -1	   -139	     -5	      1	      0
             65	      9	     -1	    -59	     -1	   -139	     -6	      2	      0
             66	     11	     -1	    -61	     -1	   -140	     -5	      1	     -1
             67	     10	     -1	    -60	     -1	   -139	     -4	      1	     -1
             68	     10	     -2	    -61	     -2	   -139	     -3	      1	     -1
             69	      9	     -2	    -62	     -3	   -140	     -4	      1	     -1
             70	     10	     -1	    -63	     -2	   -142	     -5	      2	     -1
             71	     11	     -1	    -60	     -1	   -141	     -3	      1	     -1
             72	      9	     -2	    -60	      1	   -139	     -1	      1	     -1
             73	      9	     -3	    -60	      1	   -138	      1	      2	     -1
             74	      9	     -2	    -59	      1	   -139	      0	      1	     -1
             75	     11	     -1	    -61	      1	   -142	     -1	      1	     -1
             76	     11	      0	    -61	      0	   -141	     -1	      2	      0
             77	     10	     -2	    -63	     -1	   -141	      0	      2	      0
             78	      8	     -4	    -63	     -1	   -139	      2	      3	      0
             79	      8	     -4	    -62	      0	   -140	      2	      1	      0
             80	      9	     -3	    -60	      2	   -140	      2	      2	      0
             81	     11	     -1	    -60	      3	   -141	      2	      2	      0
             82	     13	      1	    -59	      3	   -140	      3	      1	      0
             83	     13	      1	    -61	      3	   -142	      3	      2	      0
             84	     14	      2	    -61	      2	   -142	      1	      3	      0
             85	     15	      3	    -61	      2	   -145	      0	      2	      0
             86	     15	      2	    -63	      1	   -144	      1	      2	      0
             87	     12	      1	    -64	      0	   -143	      2	      3	      0
             88	     13	      0	    -65	     -1	   -143	      3	      2	      0
             89	     11	      0	    -65	      0	   -144	      2	      2	      0
             90	     13	      0	    -64	      0	   -146	      1	      2	      0
             91	     12	      0	    -65	      0	   -145	      2	      2	      0
             92	     11	     -1	    -65	      0	   -142	      4	      3	      1
             93	      9	     -3	    -64	      1	   -142	      6	      2	      0
             94	      9	     -3	    -64	      2	   -142	      6	      2	      0
             95	     10	     -2	    -63	      2	   -141	      6	      2	      0
             96	     11	     -1	    -63	      3	   -142	      6	      1	     -1
             97	     11	     -1	    -63	      3	   -143	      7	      1	     -1
             98	     13	     -1	    -64	      2	   -142	      6	      1	     -1
             99	     10	     -1	    -65	      1	   -144	      5	      1	     -1
            100	     14	      1	    -64	      2	   -146	      4	      2	      0
            101	     15	      2	    -64	      2	   -144	      5	      1	     -1
            102	     13	      1	    -65	      2	   -143	      7	      1	     -1
            103	     12	      0	    -65	      1	   -143	      7	      0	     -2
            104	     14	      1	    -66	      1	   -145	      5	      1	     -2
            105	     15	      3	    -66	      1	   -146	      5	      0	     -1
            106	     16	      3	    -65	      2	   -144	      6	      1	     -1
            107	     14	      2	    -64	      3	   -143	      7	      1	     -1
            108	     13	      0	    -64	      3	   -144	      7	      1	     -1
            109	     12	      0	    -64	      3	   -144	      7	      1	     -1
            110	     13	      0	    -64	      4	   -143	      8	      1	     -1
            111	     13	      1	    -63	      4	   -144	      8	      1	     -1
            112	     15	      2	    -64	      4	   -144	      7	      1	     -1
            113	     15	      2	    -64	      3	   -144	      8	      1	     -1
            114	     13	      2	    -65	      3	   -143	      8	      1	     -1
            115	     16	      3	    -65	      3	   -144	      8	      1	     -1
            116	     17	      4	    -65	      3	   -145	      7	      1	     -1
            117	     15	      3	    -65	      3	   -145	      7	      1	     -1
            118	     15	      3	    -64	      4	   -145	      7	      1	     -1
            119	     17	      4	    -64	      4	   -144	      8	      1	     -1
            120	     17	      5	    -64	      4	   -144	      8	      1	     -1
            121	     17	      4	    -63	      4	   -144	      9	      2	      0
            122	     15	      3	    -65	      4	   -142	     10	      1	     -1
            123	     13	      1	    -64	      4	   -141	     11	      1	     -1
            124	     13	      0	    -64	      4	   -142	     11	      2	      0
            125	     11	     -1	    -65	      4	   -141	     11	      2	      0
            126	     11	     -1	    -65	      3	   -141	     11	      2	      0
            127	     11	     -1	    -64	      4	   -140	     12	      1	      0
            128	     13	      0	    -64	      5	   -141	     12	      2	      0
            129	     12	      1	    -63	      5	   -141	     11	      3	      1
            130	     16	      3	    -63	      6	   -143	     10	      2	      0
            131	     15	      3	    -62	      6	   -142	     10	      2	      0
            132	     13	      1	    -62	      6	   -141	     11	      2	      0
            133	     13	      0	    -64	      5	   -140	     12	      2	      0
            134	     12	      0	    -63	      5	   -142	     10	      2	      0
            135	     14	      1	    -63	      6	   -143	      9	      1	      0
            136	     12	      0	    -63	      5	   -142	     10	      2	      0
            137	     11	     -2	    -64	      5	   -139	     12	      2	      0
            138	      9	     -3	    -64	      5	   -140	     12	      2	      0
            139	      8	     -4	    -63	      5	   -140	     12	      2	      0
            140	      9	     -3	    -64	      5	   -140	     12	      2	      0
            141	      9	     -3	    -64	      5	   -139	     12	      2	      0
            142	      9	     -3	    -64	      4	   -140	     12	      1	     -1
            143	      8	     -4	    -66	      3	   -141	     11	      1	      0
            144	      9	     -3	    -66	      3	   -141	      9	      3	      0
            145	     11	     -1	    -65	      3	   -145	      7	      2	      1
            146	     11	     -1	    -65	      4	   -143	      8	      2	      0
            147	     11	     -1	    -64	      4	   -141	     10	      2	      0
            148	     10	     -2	    -65	      4	   -141	     10	      2	      0
            149	     10	     -2	    -65	      3	   -141	      9	      2	      0
            150	     11	     -1	    -66	      3	   -145	      7	      3	      1
            151	     11	     -2	    -66	      2	   -143	      7	      2	      1
            152	      8	     -3	    -67	      1	   -141	      9	      3	      1
            153	      8	     -4	    -67	      1	   -142	      9	      3	      0
            154	      8	     -4	    -67	      1	   -142	      8	      1	      0
            155	      9	     -3	    -66	      2	   -143	      7	      2	      0
            156	     10	     -2	    -65	      3	   -141	      8	      2	      0
            157	     11	     -1	    -65	      4	   -142	      8	      2	      0
            158	     11	     -1	    -64	      3	   -142	      7	      1	      0
            159	     12	      1	    -67	      2	   -144	      5	      3	      1
            160	     14	      2	    -67	      1	   -144	      5	      3	      1
            161	     12	      1	    -67	      1	   -143	      6	      2	      0
            162	     11	     -1	    -67	      0	   -141	      7	      1	     -1
            163	     10	     -1	    -67	      2	   -141	      8	      2	      0
            164	     15	      3	    -63	      5	   -141	      8	      3	      1
            165	     18	      5	    -61	      5	   -141	      7	      2	      1
            166	     13	      2	    -67	      2	   -143	      5	      2	      0
            167	      9	     -2	    -69	     -1	   -145	      4	      2	      0
            168	      7	     -5	    -69	     -2	   -144	      3	      2	      0
            169	      7	     -4	    -68	      0	   -144	      4	      2	      0
            170	      8	     -3	    -67	      0	   -144	      4	      3	      1
            171	      8	     -3	    -68	      0	   -143	      4	      2	      0
            172	      9	     -3	    -68	     -1	   -144	      3	      2	      0
            173	     10	     -1	    -67	      0	   -145	      2	      2	      0
            174	     13	      2	    -66	      1	   -145	      1	      2	      0
            175	     14	      2	    -65	      2	   -148	      0	      2	      0
            176	     12	      1	    -65	      2	   -146	      0	      1	     -1
            177	     11	      0	    -65	      2	   -146	      1	      1	     -1
            178	     11	      0	    -66	      1	   -146	      0	      1	     -1
            179	     13	      1	    -66	      1	   -148	     -2	      1	     -1
            180	     12	      2	    -67	      0	   -148	     -2	      1	     -1
            181	     13	      1	    -67	      0	   -145	      0	      1	     -1
            182	     11	      0	    -67	      0	   -144	      1	      2	      0
            183	     10	     -1	    -66	      1	   -145	      1	      1	     -1
            184	      9	     -2	    -66	      1	   -144	      1	      1	     -1
            185	     10	     -1	    -65	      1	   -144	      1	      1	     -1
            186	     10	      0	    -65	      2	   -143	      1	      1	     -1
            187	     11	      0	    -65	      2	   -144	      1	      1	     -1
            188	     11	      0	    -65	      2	   -143	      1	      1	     -1
            189	     11	      1	    -65	      1	   -144	      0	      1	     -1
            190	     13	      2	    -66	      1	   -146	     -1	      1	     -1
            191	     12	      1	    -65	      1	   -144	      0	      2	      0
            192	     10	     -1	    -65	      1	   -142	      2	      2	      0
            193	      8	     -2	    -65	      1	   -141	      2	      2	      0
            194	     11	      0	    -65	      1	   -143	      1	      2	      0
            195	     12	      2	    -64	      2	   -144	     -1	      3	      0
            196	     12	      1	    -65	      2	   -143	      0	      1	      0
            197	     10	      0	    -64	      2	   -140	      2	      2	      0
            198	     10	     -1	    -64	      2	   -140	      3	      2	      0
            199	      9	     -1	    -64	      2	   -140	      2	      3	      1
            200	     11	      0	    -63	      3	   -141	      1	      3	      1
            201	     10	      1	    -63	      3	   -141	      1	      3	      1
            202	     12	      1	    -62	      3	   -140	      2	      3	      1
            203	     13	      2	    -63	      3	   -140	      2	      2	      1
            204	     13	      4	    -64	      2	   -141	      0	      3	      1
            205	     15	      4	    -62	      3	   -143	      0	      3	      1
            206	     12	      2	    -62	      4	   -140	      1	      2	      1
            207	     10	      0	    -61	      4	   -139	      2	      3	      0
            208	      9	     -1	    -64	      2	   -141	      1	      2	      0
            209	     10	      0	    -64	      1	   -143	     -2	      3	      1
            210	     11	      1	    -66	      0	   -142	     -2	      3	      1
            211	      9	     -1	    -65	      0	   -141	      0	      2	      1
            212	      7	     -3	    -65	      0	   -139	      2	      3	      0
            213	      6	     -4	    -64	      1	   -139	      1	      2	      0
            214	      7	     -3	    -63	      2	   -140	      1	      3	      1
            215	      7	     -3	    -63	      2	   -140	      0	      3	      1
            216	      8	     -2	    -64	      1	   -139	      1	      3	      1
            217	      8	     -2	    -64	      1	   -140	      1	      3	      1
            218	      9	     -1	    -64	      0	   -139	      0	      2	      0
            219	     10	      0	    -65	      0	   -143	     -2	      2	      0
            220	     10	      1	    -65	      0	   -142	     -2	      2	      0
            221	     10	      0	    -65	      0	   -140	     -1	      2	      0
            222	      9	     -1	    -64	      0	   -140	     -1	      3	      0
            223	      9	      0	    -65	      0	   -142	     -3	      2	      1
            224	     10	      0	    -64	     -1	   -144	     -4	      3	      0
            225	     11	      1	    -66	     -1	   -142	     -3	      2	      0
            226	      9	      0	    -65	     -1	   -140	     -1	      2	      0
            227	      8	     -1	    -64	      0	   -139	      0	      2	      0
            228	      8	     -2	    -65	      0	   -139	      0	      3	      0
            229	      7	     -2	    -65	     -1	   -140	     -1	      2	      0
            230	      7	     -2	    -64	      0	   -140	     -1	      2	      0
            231	      8	     -2	    -64	      0	   -139	     -1	      2	      0
            232	      9	     -1	    -64	      0	   -139	      0	      2	      0
            233	      8	     -1	    -64	      0	   -140	     -2	      2	      0
            234	     10	      0	    -65	     -1	   -143	     -5	      2	      0
            235	     11	      1	    -64	     -1	   -143	     -5	      1	     -1
            236	     10	      1	    -65	     -1	   -140	     -3	      2	      0
            237	      9	      0	    -64	     -1	   -140	     -1	      2	      0
            238	     10	      1	    -65	     -1	   -140	     -3	      2	      0
            239	     12	      2	    -64	     -1	   -143	     -5	      2	      0
            240	     12	      3	    -65	     -1	   -142	     -4	      3	      1
            241	     11	      2	    -65	     -1	   -139	     -2	      3	      1
            242	      9	      0	    -64	     -1	   -139	     -1	      2	      0
            243	      9	     -1	    -64	     -1	   -140	     -2	      2	      0
            244	      9	      0	    -65	     -2	   -140	     -3	      2	      0
            245	     10	      1	    -67	     -3	   -141	     -4	      3	      0
            246	     10	      1	    -67	     -4	   -141	     -3	      2	      0
            247	     11	      1	    -66	     -3	   -139	     -3	      2	      0
            248	     11	      2	    -66	     -2	   -141	     -3	      1	     -1
            249	     13	      4	    -65	     -2	   -140	     -4	      2	      0
            250	     15	      5	    -65	     -2	   -144	     -6	      2	      0
            251	     14	      5	    -65	     -2	   -143	     -6	      2	      0
            252	     13	      4	    -65	     -2	   -140	     -4	      3	      0
            253	     15	      5	    -66	     -3	   -141	     -4	      2	      1
            254	     14	      6	    -65	     -2	   -142	     -6	      3	      1
            255	     17	      7	    -64	     -2	   -144	     -6	      3	      0
            256	     15	      6	    -65	     -2	   -141	     -5	      1	      0
            257	     13	      4	    -65	     -2	   -139	     -3	      2	      0
            258	     10	      1	    -66	     -3	   -139	     -2	      3	      0
            259	      9	      0	    -66	     -4	   -139	     -2	      2	      0
            260	      9	      0	    -67	     -4	   -139	     -3	      2	      0
            261	      9	      0	    -68	     -5	   -139	     -3	      2	      0
            262	      9	     -1	    -67	     -5	   -140	     -3	      3	      1
            263	      8	     -1	    -67	     -4	   -140	     -3	      3	      1
            264	      8	     -1	    -67	     -4	   -139	     -4	      2	      0
            265	     10	      0	    -67	     -4	   -142	     -5	      3	      0
            266	     10	      0	    -66	     -4	   -142	     -6	      1	      0
            267	      7	     -1	    -67	     -4	   -141	     -5	      3	      0
            268	      8	     -2	    -68	     -5	   -140	     -4	      3	      1
            269	      8	     -1	    -69	     -7	   -142	     -6	      3	      0
            270	      9	      0	    -70	     -8	   -144	     -7	      1	      0
            271	     10	      1	    -71	     -8	   -143	     -7	      3	      0
            272	      9	     -1	    -70	     -8	   -141	     -5	      3	      1
            273	      6	     -3	    -68	     -6	   -141	     -5	      3	      1
            274	      6	     -4	    -68	     -6	   -141	     -5	      3	      1
            275	      6	     -3	    -68	     -6	   -140	     -4	      3	      0
