              0	     91	     49	   -274	    -93	    120	      6	    -48	    -13
              1	     80	     67	   -268	   -171	    130	     50	    -47	    -26
              2	     62	     48	   -258	   -155	    143	     59	    -47	    -25
              3	     47	     25	   -248	   -119	    151	     56	    -47	    -21
              4	     41	     19	   -236	   -109	    153	     58	    -48	    -21
              5	     40	     22	   -227	   -107	    154	     59	    -47	    -22
              6	     44	     25	   -221	    -98	    152	     56	    -47	    -21
              7	     48	     26	   -221	    -91	    152	     53	    -47	    -20
              8	     50	     29	   -220	    -90	    153	     51	    -47	    -20
              9	     52	     32	   -221	    -90	    151	     47	    -47	    -20
             10	     56	     34	   -220	    -88	    146	     44	    -47	    -20
             11	     57	     36	   -227	    -91	    151	     43	    -48	    -20
             12	     62	     41	   -231	    -95	    149	     39	    -48	    -20
             13	     69	     48	   -236	    -96	    141	     31	    -47	    -19
             14	     75	     52	   -237	    -97	    135	     24	    -47	    -18
             15	     73	     51	   -243	   -100	    139	     24	    -47	    -18
             16	     68	     46	   -247	   -102	    145	     28	    -48	    -18
             17	     65	     42	   -246	   -100	    146	     29	    -48	    -18
             18	     61	     39	   -242	    -94	    148	     27	    -48	    -18
             19	     60	     38	   -242	    -92	    147	     25	    -48	    -17
             20	     60	     36	   -248	    -96	    149	     26	    -48	    -17
             21	     57	     33	   -256	   -102	    152	     27	    -49	    -17
             22	     53	     31	   -261	   -105	    154	     23	    -48	    -17
             23	     53	     29	   -261	   -104	    145	     17	    -49	    -17
             24	     53	     29	   -260	   -102	    146	     14	    -49	    -17
             25	     51	     27	   -264	   -102	    148	     14	    -50	    -17
             26	     51	     27	   -263	   -100	    149	     12	    -50	    -17
             27	     52	     28	   -263	    -99	    146	     10	    -51	    -17
             28	     51	     26	   -266	    -99	    151	     11	    -50	    -16
             29	     42	     18	   -267	    -98	    160	     18	    -50	    -16
             30	     31	      7	   -263	    -94	    169	     26	    -50	    -15
             31	     23	     -3	   -257	    -85	    173	     28	    -50	    -15
             32	     18	     -7	   -250	    -76	    174	     27	    -49	    -14
             33	     19	     -6	   -245	    -70	    176	     27	    -49	    -13
             34	     23	     -3	   -243	    -66	    176	     26	    -48	    -12
             35	     25	      1	   -242	    -64	    177	     24	    -48	    -12
             36	     31	      5	   -241	    -60	    174	     19	    -47	    -11
             37	     31	      5	   -237	    -55	    171	     17	    -48	    -11
             38	     27	      1	   -237	    -54	    178	     19	    -47	    -10
             39	     24	     -2	   -240	    -53	    180	     19	    -47	    -10
             40	     24	     -2	   -239	    -52	    176	     15	    -47	     -9
             41	     27	      0	   -238	    -49	    173	     10	    -47	     -9
             42	     25	     -2	   -238	    -48	    175	      9	    -47	     -9
             43	     20	     -6	   -241	    -48	    179	     12	    -46	     -8
             44	     18	     -9	   -240	    -46	    181	     12	    -46	     -7
             45	     17	    -10	   -238	    -43	    181	     10	    -46	     -7
             46	     17	    -11	   -235	    -38	    181	      9	    -46	     -7
             47	     16	    -11	   -231	    -33	    181	      7	    -46	     -6
             48	     17	    -10	   -229	    -28	    178	      1	    -45	     -5
             49	     22	     -6	   -226	    -24	    169	     -7	    -45	     -5
             50	     23	     -5	   -227	    -24	    169	     -9	    -46	     -6
             51	     21	     -6	   -231	    -26	    175	     -7	    -47	     -6
             52	     23	     -5	   -232	    -25	    175	     -7	    -45	     -5
             53	     25	     -3	   -230	    -22	    171	    -12	    -45	     -3
             54	     28	     -1	   -228	    -19	    170	    -16	    -44	     -3
             55	     25	     -3	   -231	    -20	    171	    -16	    -45	     -3
             56	     20	     -8	   -235	    -22	    173	    -16	    -45	     -3
             57	     18	    -11	   -237	    -23	    171	    -19	    -46	     -4
             58	     16	    -12	   -238	    -22	    168	    -23	    -46	     -4
             59	     18	    -11	   -238	    -21	    169	    -24	    -46	     -3
             60	     21	     -9	   -236	    -18	    168	    -26	    -45	     -2
             61	     23	     -4	   -236	    -15	    166	    -32	    -45	     -2
             62	     32	      2	   -233	    -12	    158	    -38	    -45	     -2
             63	     34	      5	   -233	    -11	    161	    -38	    -45	     -2
             64	     32	      3	   -237	    -13	    166	    -36	    -46	     -2
             65	     29	      0	   -240	    -14	    164	    -37	    -45	     -1
             66	     29	      0	   -240	    -13	    160	    -43	    -44	     -1
             67	     30	      0	   -240	    -12	    159	    -46	    -46	     -1
             68	     29	     -1	   -243	    -13	    161	    -44	    -46	     -1
             69	     25	     -4	   -244	    -13	    165	    -43	    -45	     -1
             70	     24	     -6	   -244	    -12	    164	    -44	    -46	     -1
             71	     22	     -8	   -244	    -10	    163	    -47	    -46	     -1
             72	     22	     -9	   -243	     -9	    162	    -48	    -46	      0
             73	     22	     -7	   -244	     -8	    163	    -50	    -45	      0
             74	     26	     -4	   -244	     -6	    160	    -53	    -46	      0
             75	     30	     -1	   -240	     -3	    157	    -56	    -46	      0
             76	     28	     -2	   -243	     -2	    161	    -55	    -46	      0
             77	     27	     -3	   -242	     -1	    162	    -54	    -46	      0
             78	     30	      0	   -241	      1	    161	    -57	    -46	      1
