              0	    -66	    -11	     11	      0	    120	     24	      0	     -1
              1	    -67	    -32	     10	      3	    121	     61	      0	     -1
              2	    -67	    -30	     11	      4	    122	     58	      0	     -1
              3	    -64	    -21	     14	      4	    119	     43	      0	     -1
              4	    -61	    -20	     11	      3	    116	     43	      1	     -1
              5	    -65	    -24	      9	      1	    121	     50	      0	     -1
              6	    -67	    -25	      9	     -1	    127	     52	      0	     -1
              7	    -65	    -23	      8	     -1	    125	     48	      0	     -1
              8	    -63	    -19	      8	     -1	    120	     44	      0	     -1
              9	    -61	    -18	      8	     -2	    121	     43	      0	     -1
             10	    -65	    -21	      6	     -4	    124	     45	      1	      0
             11	    -73	    -28	      3	     -7	    126	     46	      1	      0
             12	    -79	    -34	      2	     -8	    127	     46	      1	     -1
             13	    -81	    -37	      4	     -7	    128	     46	      0	     -1
             14	    -83	    -36	      5	     -6	    131	     46	      1	     -1
             15	    -81	    -35	      5	     -7	    131	     46	      1	      0
             16	    -81	    -36	      1	    -10	    130	     46	      2	      0
             17	    -84	    -36	      1	    -10	    132	     44	      1	      0
             18	    -82	    -34	      5	     -9	    128	     40	      2	      0
             19	    -79	    -32	      4	     -8	    126	     38	      2	      0
             20	    -81	    -33	      4	     -8	    131	     40	      2	      0
             21	    -84	    -35	      9	     -5	    135	     44	      1	      0
             22	    -82	    -35	     12	     -1	    136	     43	      3	      0
             23	    -83	    -33	     13	      0	    131	     38	      2	      1
             24	    -82	    -33	     15	      1	    129	     35	      3	      2
             25	    -86	    -36	     15	      2	    133	     37	      4	      2
             26	    -91	    -41	     17	      2	    137	     40	      3	      2
             27	    -95	    -45	     17	      2	    139	     42	      3	      1
             28	    -96	    -46	     16	      1	    139	     40	      3	      2
             29	    -97	    -46	     16	      1	    137	     36	      5	      3
             30	    -96	    -44	     18	      2	    134	     34	      5	      3
             31	    -93	    -43	     20	      4	    136	     34	      5	      3
             32	    -94	    -41	     21	      6	    139	     35	      5	      3
             33	    -91	    -38	     23	      7	    137	     33	      4	      3
             34	    -87	    -36	     23	      6	    137	     32	      5	      2
             35	    -90	    -37	     21	      5	    139	     33	      3	      2
             36	    -92	    -40	     20	      3	    139	     32	      4	      1
             37	    -92	    -39	     20	      3	    137	     28	      3	      1
             38	    -87	    -34	     19	      2	    133	     24	      4	      2
             39	    -83	    -30	     19	      1	    134	     24	      4	      2
             40	    -84	    -31	     17	     -1	    140	     28	      3	      1
             41	    -88	    -33	     17	      0	    143	     31	      3	      1
             42	    -86	    -33	     21	      1	    142	     30	      3	      1
             43	    -86	    -32	     19	      1	    141	     27	      3	      1
             44	    -85	    -30	     19	      1	    140	     25	      2	      0
             45	    -82	    -28	     20	      0	    140	     25	      3	      0
             46	    -80	    -26	     18	     -2	    142	     25	      2	      0
             47	    -80	    -25	     16	     -3	    140	     22	      2	      0
             48	    -78	    -22	     16	     -4	    135	     17	      3	      0
             49	    -75	    -21	     15	     -6	    133	     14	      1	     -1
             50	    -78	    -23	     12	     -8	    135	     15	      2	     -1
             51	    -82	    -26	     10	     -9	    136	     15	      1	     -1
             52	    -79	    -24	     14	     -9	    134	     12	      1	     -2
             53	    -73	    -18	     12	     -9	    129	      7	      1	     -2
             54	    -69	    -14	     10	    -11	    127	      4	      1	     -1
             55	    -70	    -14	     10	    -12	    129	      5	      2	     -1
             56	    -72	    -17	     10	    -12	    133	      7	      2	     -1
             57	    -74	    -19	     10	    -12	    133	      8	      0	     -2
             58	    -74	    -19	     13	    -10	    135	      9	      1	     -2
             59	    -71	    -15	     16	     -7	    138	     10	      1	     -2
             60	    -67	    -12	     20	     -3	    141	     13	      1	     -2
             61	    -66	    -11	     23	      0	    142	     15	      1	     -2
             62	    -65	    -10	     23	     -1	    145	     15	      1	     -2
             63	    -62	     -7	     20	     -3	    142	     12	      1	     -2
             64	    -58	     -3	     20	     -4	    140	     11	      1	     -2
             65	    -57	     -2	     20	     -5	    145	     14	      1	     -2
             66	    -59	     -4	     19	     -4	    149	     17	      0	     -2
             67	    -59	     -3	     22	     -3	    147	     15	      1	     -2
             68	    -52	      2	     23	     -3	    143	     10	      1	     -2
             69	    -50	      5	     20	     -3	    142	      9	      2	     -1
             70	    -52	      3	     22	     -4	    148	     13	      1	     -1
             71	    -55	      0	     23	     -3	    153	     17	      2	     -1
             72	    -55	     -1	     24	     -2	    151	     17	      2	     -1
             73	    -55	      0	     25	      1	    151	     14	      2	     -1
             74	    -52	      2	     31	      4	    149	     13	      2	     -1
             75	    -49	      5	     32	      6	    151	     14	      2	     -2
             76	    -46	      8	     33	      7	    152	     15	      1	     -1
             77	    -44	     10	     36	      9	    153	     15	      3	     -1
             78	    -41	     13	     39	     12	    151	     12	      3	      0
             79	    -38	     15	     38	     12	    148	     10	      2	     -1
             80	    -38	     15	     39	     10	    151	     12	      3	     -1
             81	    -40	     13	     35	      9	    153	     13	      3	      0
             82	    -39	     15	     36	      9	    150	     10	      4	      1
             83	    -33	     19	     39	     10	    145	      5	      4	      1
             84	    -32	     20	     37	     10	    145	      5	      4	      1
             85	    -36	     17	     39	     12	    151	      9	      5	      1
             86	    -41	     11	     45	     15	    155	     13	      5	      1
             87	    -42	      9	     45	     17	    154	     13	      4	      1
             88	    -43	     10	     46	     18	    152	      9	      5	      1
             89	    -40	     11	     48	     19	    150	      7	      6	      2
             90	    -39	     12	     48	     20	    150	      7	      6	      3
             91	    -40	     11	     49	     20	    149	      6	      7	      3
             92	    -39	     12	     50	     21	    147	      3	      7	      3
             93	    -36	     15	     50	     21	    143	     -1	      6	      3
             94	    -32	     18	     50	     21	    140	     -4	      7	      3
             95	    -33	     17	     50	     20	    142	     -3	      6	      3
             96	    -35	     15	     44	     15	    143	     -1	      7	      3
             97	    -35	     15	     40	     11	    143	     -3	      6	      3
             98	    -32	     17	     38	      8	    138	     -6	      6	      2
             99	    -30	     18	     36	      7	    138	     -7	      6	      2
            100	    -32	     17	     38	      8	    141	     -4	      6	      2
            101	    -33	     15	     41	     10	    145	     -1	      5	      2
            102	    -33	     15	     41	     11	    144	     -1	      5	      1
            103	    -31	     16	     41	     11	    141	     -4	      4	      0
            104	    -31	     17	     41	     10	    142	     -6	      4	      0
            105	    -31	     16	     37	      7	    138	     -7	      4	      0
            106	    -31	     15	     35	      5	    136	     -9	      4	      0
            107	    -33	     14	     35	      4	    135	    -12	      3	      0
            108	    -31	     15	     35	      5	    131	    -16	      3	     -1
            109	    -29	     17	     35	      5	    127	    -18	      3	     -1
            110	    -29	     16	     33	      3	    129	    -18	      2	     -1
            111	    -32	     14	     29	     -2	    127	    -19	      3	     -1
            112	    -31	     14	     25	     -6	    123	    -24	      3	     -1
            113	    -26	     18	     20	     -9	    115	    -31	      3	     -1
            114	    -21	     23	     19	    -12	    110	    -36	      3	     -1
            115	    -20	     24	     15	    -16	    111	    -36	      4	      0
            116	    -23	     21	      9	    -21	    111	    -36	      3	      0
            117	    -26	     17	      8	    -23	    110	    -36	      3	     -1
            118	    -27	     15	      9	    -23	    110	    -37	      3	     -1
            119	    -29	     14	      7	    -23	    111	    -36	      2	     -1
            120	    -31	     11	      9	    -22	    112	    -35	      3	     -1
            121	    -33	      8	     10	    -21	    112	    -34	      3	     -1
            122	    -34	      8	     10	    -21	    111	    -35	      2	     -2
            123	    -32	      9	      9	    -21	    109	    -39	      2	     -2
            124	    -32	      9	      8	    -23	    105	    -40	      3	     -1
            125	    -36	      4	      6	    -25	    109	    -37	      3	     -1
            126	    -42	     -2	      5	    -25	    114	    -33	      3	     -1
            127	    -44	     -3	      7	    -23	    114	    -32	      2	     -2
            128	    -39	      0	     11	    -20	    111	    -34	      3	     -1
            129	    -36	      3	     14	    -17	    112	    -34	      3	     -1
            130	    -38	      1	     16	    -13	    117	    -29	      3	     -1
            131	    -43	     -4	     23	     -8	    123	    -22	      3	     -1
            132	    -46	     -9	     26	     -5	    126	    -19	      3	     -1
            133	    -49	    -10	     25	     -5	    125	    -19	      3	     -1
            134	    -42	     -4	     25	     -5	    126	    -20	      4	      0
            135	    -33	      4	     27	     -4	    126	    -19	      3	     -1
            136	    -27	     10	     28	     -2	    127	    -17	      2	     -2
            137	    -25	     12	     29	     -2	    128	    -17	      2	     -2
            138	    -25	     12	     27	     -3	    125	    -20	      2	     -2
            139	    -24	     11	     27	     -3	    120	    -22	      3	     -1
            140	    -28	      8	     29	     -1	    125	    -19	      3	     -1
            141	    -32	      4	     30	      1	    128	    -15	      2	     -2
            142	    -33	      3	     32	      2	    127	    -17	      3	     -2
            143	    -30	      4	     31	      1	    120	    -22	      3	     -1
            144	    -30	      5	     29	      0	    121	    -21	      3	     -1
            145	    -34	      0	     31	      1	    127	    -16	      4	      0
            146	    -41	     -7	     30	      1	    130	    -12	      4	      0
            147	    -46	    -12	     28	     -1	    129	    -12	      4	      0
            148	    -48	    -15	     26	     -3	    128	    -13	      4	      0
