              0	   -823	   -175	    -57	   -276	     20	     92	  -4204	  -1325
              1	   -857	   -440	    -32	   -278	      7	     94	  -4305	  -2683
              2	   -846	   -416	    -17	   -252	     -3	     76	  -4388	  -2685
              3	   -841	   -327	     -3	   -239	    -31	     58	  -4468	  -2398
              4	   -803	   -319	     -5	   -254	    -59	     48	  -4539	  -2505
              5	   -771	   -299	    -15	   -255	    -84	     12	  -4607	  -2692
              6	   -753	   -201	      8	   -210	   -135	    -63	  -4647	  -2699
              7	   -578	   -145	    119	   -156	   -267	   -111	  -4731	  -2685
              8	   -773	   -226	     90	   -140	   -159	    -72	  -4777	  -2747
              9	   -877	   -349	     99	   -136	   -101	      9	  -4815	  -2796
             10	   -871	   -373	    162	    -91	    -95	     43	  -4842	  -2793
             11	   -844	   -302	    233	    -11	    -95	     24	  -4859	  -2785
             12	   -790	   -258	    306	     63	   -115	     16	  -4866	  -2787
             13	   -848	   -313	    368	    122	    -75	     68	  -4874	  -2782
             14	   -987	   -433	    428	    185	     34	    170	  -4873	  -2765
             15	  -1089	   -538	    512	    265	    137	    280	  -4861	  -2741
             16	  -1132	   -581	    605	    358	    197	    362	  -4837	  -2706
             17	  -1136	   -567	    698	    456	    256	    402	  -4811	  -2658
             18	  -1102	   -530	    805	    559	    247	    408	  -4756	  -2612
             19	  -1063	   -500	    897	    655	    231	    408	  -4751	  -2576
             20	  -1077	   -492	    989	    737	    259	    427	  -4713	  -2534
             21	  -1106	   -511	   1049	    811	    306	    477	  -4664	  -2476
             22	  -1144	   -562	   1124	    888	    362	    551	  -4610	  -2412
             23	  -1178	   -604	   1226	    968	    411	    613	  -4555	  -2347
             24	  -1202	   -566	   1294	   1054	    448	    620	  -4494	  -2274
             25	  -1086	   -474	   1355	   1139	    395	    592	  -4421	  -2192
             26	  -1022	   -467	   1459	   1185	    372	    610	  -4344	  -2117
             27	  -1265	   -598	   1390	   1162	    519	    699	  -4298	  -2053
             28	  -1352	   -738	   1323	   1099	    564	    781	  -4240	  -1984
             29	  -1356	   -752	   1298	   1046	    541	    780	  -4154	  -1904
             30	  -1317	   -666	   1233	    999	    504	    716	  -4086	  -1828
             31	  -1221	   -595	   1154	    926	    420	    658	  -4036	  -1758
             32	  -1238	   -601	   1061	    822	    410	    648	  -3949	  -1679
             33	  -1292	   -645	    940	    711	    419	    666	  -3867	  -1590
             34	  -1312	   -661	    851	    620	    416	    662	  -3787	  -1504
             35	  -1274	   -627	    781	    556	    353	    607	  -3713	  -1422
             36	  -1226	   -571	    726	    499	    256	    525	  -3623	  -1339
             37	  -1179	   -514	    656	    430	    187	    449	  -3558	  -1256
             38	  -1114	   -449	    577	    355	    106	    380	  -3463	  -1180
             39	  -1034	   -375	    514	    298	     21	    302	  -3422	  -1112
             40	  -1006	   -314	    480	    259	    -45	    230	  -3337	  -1044
             41	   -949	   -282	    435	    220	   -109	    188	  -3275	   -974
             42	   -888	   -237	    414	    193	   -161	    151	  -3199	   -899
             43	   -863	   -123	    389	    194	   -197	     67	  -3129	   -821
             44	   -650	      8	    404	    193	   -368	    -40	  -3032	   -745
             45	   -635	     28	    359	    133	   -415	    -83	  -2995	   -678
             46	   -816	    -77	    207	     25	   -337	    -49	  -2901	   -618
             47	   -847	   -166	    142	    -57	   -360	    -25	  -2866	   -561
             48	   -825	   -137	    124	    -85	   -409	    -68	  -2805	   -505
             49	   -754	    -34	     84	   -106	   -463	   -142	  -2732	   -456
             50	   -665	     32	     42	   -149	   -546	   -189	  -2708	   -406
             51	   -693	     15	     -6	   -191	   -536	   -197	  -2640	   -351
             52	   -763	    -49	    -28	   -212	   -539	   -184	  -2561	   -296
             53	   -808	    -91	    -37	   -226	   -531	   -165	  -2534	   -248
             54	   -801	    -87	    -67	   -239	   -514	   -153	  -2479	   -199
             55	   -768	    -55	    -65	   -236	   -535	   -164	  -2402	   -151
             56	   -747	    -14	    -34	   -211	   -575	   -198	  -2380	   -114
             57	   -693	     25	     -6	   -176	   -627	   -239	  -2344	    -85
             58	   -669	     51	     29	   -131	   -661	   -273	  -2294	    -51
             59	   -698	     43	     67	    -88	   -676	   -292	  -2246	     -8
             60	   -722	      6	     80	    -82	   -694	   -284	  -2200	     35
             61	   -705	      1	     46	   -116	   -687	   -271	  -2153	     76
             62	   -683	     87	      2	   -134	   -695	   -304	  -2089	    113
             63	   -520	    216	     17	   -111	   -791	   -377	  -2081	    144
             64	   -440	    250	     71	   -108	   -864	   -408	  -2014	    169
             65	   -630	    152	    -53	   -169	   -754	   -359	  -2004	    192
             66	   -683	     53	   -113	   -233	   -746	   -303	  -1964	    213
             67	   -654	     68	    -97	   -241	   -765	   -320	  -1929	    237
             68	   -607	    153	   -104	   -227	   -826	   -389	  -1887	    269
             69	   -530	    203	   -133	   -245	   -891	   -436	  -1848	    305
             70	   -555	    189	   -164	   -282	   -879	   -426	  -1788	    333
             71	   -597	    159	   -184	   -293	   -850	   -389	  -1787	    348
             72	   -581	    155	   -173	   -276	   -827	   -364	  -1744	    358
             73	   -582	    167	   -155	   -260	   -833	   -360	  -1717	    378
             74	   -575	    173	   -160	   -254	   -842	   -361	  -1685	    409
             75	   -579	    175	   -146	   -233	   -838	   -363	  -1629	    432
             76	   -551	    188	    -97	   -184	   -856	   -370	  -1619	    438
             77	   -545	    208	    -46	   -134	   -871	   -369	  -1602	    444
             78	   -544	    213	    -49	   -116	   -830	   -346	  -1568	    466
             79	   -555	    191	    -52	   -127	   -816	   -311	  -1514	    487
             80	   -529	    188	    -54	   -133	   -830	   -303	  -1514	    493
             81	   -558	    257	    -77	   -115	   -821	   -347	  -1485	    497
             82	   -362	    344	    -31	    -99	   -943	   -400	  -1460	    514
             83	   -412	    326	    -56	   -124	   -914	   -390	  -1409	    530
             84	   -578	    205	   -157	   -178	   -836	   -326	  -1411	    533
             85	   -608	    129	   -170	   -218	   -831	   -291	  -1383	    540
             86	   -559	    184	   -195	   -243	   -864	   -330	  -1334	    562
             87	   -470	    285	   -256	   -277	   -931	   -393	  -1315	    579
