              0	    273	    189	    149	    140	    290	    -30	  -5522	   -902
              1	    270	    191	    146	    152	    293	    -17	  -5633	  -1844
              2	    259	    253	    141	    188	    291	     75	  -5752	  -3662
              3	    241	    243	    121	    174	    305	     61	  -5875	  -3667
              4	    215	    225	     98	    149	    295	     27	  -5981	  -3281
              5	    241	    179	     96	    126	    292	     50	  -6066	  -3421
              6	     97	     83	     47	     97	    372	     98	  -6143	  -3668
              7	     13	     46	     20	     87	    373	    101	  -6211	  -3662
              8	    185	    136	     69	    111	    314	     56	  -6256	  -3610
              9	    261	    237	     92	    136	    309	     20	  -6293	  -3654
             10	    227	    221	     66	    133	    307	     31	  -6318	  -3696
             11	    152	    140	     64	    122	    358	     70	  -6341	  -3680
             12	    135	    114	     67	    119	    391	     98	  -6347	  -3656
             13	    174	    147	     46	    109	    398	    103	  -6343	  -3644
             14	    166	    158	     17	     84	    401	    102	  -6337	  -3624
             15	    163	    134	     13	     69	    410	    106	  -6322	  -3589
             16	    150	    127	      7	     82	    417	    104	  -6301	  -3551
             17	    129	    139	     18	     91	    407	     92	  -6276	  -3509
             18	    153	     96	      0	     53	    407	     91	  -6238	  -3461
             19	     23	     -8	    -82	     -5	    432	    111	  -6199	  -3404
             20	    -75	    -48	   -104	    -11	    460	    125	  -6150	  -3339
             21	     91	     34	    -10	     43	    437	    107	  -6089	  -3269
             22	    149	    120	      2	     85	    410	     74	  -6032	  -3196
             23	    109	     93	    -12	     74	    401	     58	  -5966	  -3120
             24	     26	      6	    -32	     44	    414	     68	  -5897	  -3037
             25	      9	    -21	    -48	     37	    437	     84	  -5819	  -2948
             26	     54	     21	    -38	     47	    452	     96	  -5733	  -2855
             27	     70	     51	    -34	     51	    463	    108	  -5652	  -2759
             28	     73	     36	    -40	     50	    476	    108	  -5560	  -2661
             29	     49	     14	    -35	     57	    449	     81	  -5467	  -2559
             30	      0	     -1	    -41	     59	    428	     48	  -5370	  -2455
             31	     -3	    -60	    -47	     33	    421	     51	  -5276	  -2350
             32	   -110	   -164	   -109	     -5	    460	     86	  -5174	  -2245
